8586	179	212	200991.000
8587	611	128	201029.000
8588	1192	55	201036.000
8589	1018	190	201077.000
8590	179	212	201077.000
8591	775	55	201107.000
8592	179	212	201119.000
8593	1018	190	201144.000
8594	179	212	201158.000
8595	297	46	201163.000
8596	297	46	201190.000
8597	179	212	201195.000
8598	179	212	201268.000
8599	179	212	201302.000
8600	1018	190	201336.000
8601	1018	190	201395.000
8602	1042	469	201397.000
8603	1193	395	201411.000
8604	1018	190	201418.000
8605	1189	47	201426.000
8606	1018	190	201446.000
8607	1018	190	201503.000
8608	1018	190	201540.000
8609	1189	47	201548.000
8610	1135	160	201548.000
8611	1018	190	201556.000
8612	464	62	201562.000
8613	1018	190	201570.000
8614	797	397	201690.000
8615	561	37	201712.000
8616	464	62	201745.000
8617	179	212	201768.000
8618	214	159	201810.000
8619	464	62	201830.000
8620	179	212	201859.000
8621	464	62	201912.000
8622	1192	55	201955.000
8623	443	104	201960.000
8624	521	303	202028.000
8625	538	315	202033.000
8626	179	212	202062.000
8627	337	233	202096.000
8628	195	119	202126.000
8629	179	212	202134.000
8630	195	119	202158.000
8631	521	303	202167.000
8632	1018	190	202176.000
8633	1194	293	202176.000
8634	179	212	202197.000
8635	337	233	202197.000
8636	521	303	202220.000
8637	337	233	202269.000
8638	1018	190	202303.000
8639	337	233	202310.000
8640	337	233	202350.000
8641	160	89	202364.000
8642	337	233	202365.000
8643	1018	190	202372.000
8644	179	212	202417.000
8645	337	233	202425.000
8646	1018	190	202425.000
8647	1018	190	202452.000
8648	1018	190	202475.000
8649	337	233	202514.000
8650	337	233	202547.000
8651	1018	190	202586.000
8652	1018	190	202611.000
8653	391	97	202663.000
8654	1195	423	202670.000
8655	1018	190	202675.000
8656	1196	131	202691.000
8657	823	34	202697.000
8658	775	55	202697.000
8659	1018	190	202704.000
8660	1197	331	202705.000
8661	1198	422	202706.000
8662	1018	190	202747.000
8663	160	89	202773.000
8664	1018	190	202783.000
8665	27	27	202849.000
8666	1018	190	202857.000
8667	179	212	202879.000
8668	1199	100	202923.000
8669	1018	190	202995.000
8670	179	212	203014.000
8671	1018	190	203062.000
8672	1199	100	203208.000
8673	179	212	203227.000
8674	1018	190	203232.000
8675	179	212	203602.000
8676	576	170	203743.000
8677	47	44	203756.000
8678	179	212	203765.000
8679	443	505	203821.000
8680	799	190	203846.000
8681	799	307	203851.000
8682	708	187	203910.000
8683	47	44	203976.000
8684	160	89	203979.000
8685	47	44	204232.000
8686	179	212	204285.000
8687	327	349	204294.000
8688	1136	492	204463.000
8689	1136	492	204489.000
8690	76	115	204492.000
8691	76	115	204515.000
8692	1200	358	204536.000
8693	718	302	204563.000
8694	47	44	204572.000
8695	47	44	204642.000
8696	1136	492	204662.000
8697	1201	195	204699.000
8698	443	207	204730.000
8699	311	215	204818.000
8700	1018	190	204821.000
8701	1202	337	204850.000
8702	47	44	204872.000
8703	168	181	204876.000
8704	179	212	204916.000
8705	179	212	204973.000
8706	1203	416	205042.000
8707	203	32	205056.000
8708	1204	19	205106.000
8709	1205	48	205109.000
8710	289	215	205154.000
8711	179	212	205168.000
8712	718	302	205222.000
8713	699	34	205229.000
8714	1206	325	205258.000
8715	47	44	205273.000
8716	289	215	205280.000
8717	197	148	205281.000
8718	443	160	205420.000
8719	230	169	205466.000
8720	521	303	205484.000
8721	1207	361	205501.000
8722	521	303	205521.000
8723	1136	492	205523.000
8724	437	468	205541.000
8725	521	303	205576.000
8726	17	16	205623.000
8727	203	32	205637.000
8728	1208	363	205668.000
8729	248	388	205677.000
8730	311	16	205755.000
8731	1136	495	205762.000
8732	639	182	205799.000
8733	216	161	205822.000
8734	47	44	205823.000
8735	179	212	205845.000
8736	214	159	205851.000
8737	639	182	205890.000
8738	521	303	205914.000
8739	216	161	205948.000
8740	216	161	205969.000
8741	1209	121	205982.000
8742	429	184	206027.000
8743	47	44	206028.000
8744	639	182	206032.000
8745	230	169	206165.000
8746	521	303	206192.000
8747	457	279	206202.000
8748	639	182	206205.000
8749	639	182	206223.000
8750	1210	481	206250.000
8751	639	182	206255.000
8752	179	212	206269.000
8753	47	44	206320.000
8754	429	184	206339.000
8755	521	303	206339.000
8756	1211	336	206409.000
8757	179	212	206422.000
8758	849	428	206432.000
8759	1136	492	206440.000
8760	252	190	206444.000
8761	1211	336	206445.000
8762	849	428	206451.000
8763	214	159	206510.000
8764	27	27	206571.000
8765	84	34	206618.000
8766	27	27	206645.000
8767	1212	211	206648.000
8768	68	361	206706.000
8769	1212	211	206717.000
8770	179	212	206721.000
8771	1212	211	206746.000
8772	179	212	206756.000
8773	429	145	206768.000
8774	1211	336	206771.000
8775	247	186	206804.000
8776	179	212	206844.000
8777	328	7	206851.000
8778	1212	211	206863.000
8779	639	182	206881.000
8780	1212	211	206891.000
8781	521	303	206908.000
8782	1213	72	206909.000
8783	639	182	206920.000
8784	1214	308	206934.000
8785	1215	198	206988.000
8786	1214	308	206995.000
8787	1212	211	207004.000
8788	521	303	207006.000
8789	456	442	207057.000
8790	521	303	207082.000
8791	410	67	207090.000
8792	203	32	207139.000
8793	303	319	207147.000
8794	410	67	207161.000
8795	1216	506	207196.000
8796	346	494	207219.000
8797	1213	72	207256.000
8798	1217	103	207257.000
8799	1214	308	207276.000
8800	239	182	207303.000
8801	203	32	207342.000
8802	410	67	207349.000
8803	456	442	207356.000
8804	239	182	207358.000
8805	179	212	207364.000
8806	239	182	207392.000
8807	285	399	207409.000
8808	521	303	207414.000
8809	521	303	207455.000
8810	1218	145	207504.000
8811	521	303	207506.000
8812	203	32	207509.000
8813	410	67	207594.000
8814	624	344	207598.000
8815	961	352	207620.000
8816	203	32	207639.000
8817	179	136	207640.000
8818	521	303	207687.000
8819	1219	260	207704.000
8820	1219	260	207739.000
8821	86	61	207743.000
8822	1219	260	207763.000
8823	179	136	207773.000
8824	639	182	207789.000
8825	521	303	207806.000
8826	1219	260	207822.000
8827	639	182	207872.000
8828	456	442	207883.000
8829	521	303	208014.000
8830	179	136	208084.000
8831	521	303	208085.000
8832	1136	492	208119.000
8833	203	32	208127.000
8834	36	145	208164.000
8835	203	32	208325.000
8836	179	136	208340.000
8837	410	67	208349.000
8838	548	196	208350.000
8839	36	145	208387.000
8840	410	67	208418.000
8841	555	161	208431.000
8842	36	145	208472.000
8843	1220	145	208551.000
8844	36	145	208596.000
8845	410	67	208618.000
8846	86	57	208618.000
8847	1213	72	208666.000
8848	410	67	208884.000
8849	1221	507	208885.000
8850	230	169	208915.000
8851	1221	507	208921.000
8852	675	184	208926.000
8853	228	507	208977.000
8854	1222	418	208979.000
8855	410	67	209021.000
8856	291	476	209048.000
8857	291	476	209083.000
8858	1223	508	209091.000
8859	1221	507	209120.000
8860	774	111	209183.000
8861	1221	507	209223.000
8862	1221	507	209247.000
8863	68	509	209251.000
8864	675	184	209260.000
8865	1213	72	209273.000
8866	828	403	209360.000
8867	410	67	209377.000
8868	1224	395	209379.000
8869	136	115	209388.000
8870	179	136	209404.000
8871	410	67	209430.000
8872	290	216	209436.000
8873	1225	214	209443.000
8874	179	136	209474.000
8875	86	57	209476.000
8876	521	303	209633.000
8877	1222	418	209687.000
8878	1221	507	209705.000
8879	1221	507	209737.000
8880	66	182	209747.000
8881	179	136	209747.000
8882	410	67	209749.000
8883	783	153	209751.000
8884	268	204	209755.000
8885	66	182	209786.000
8886	179	136	209791.000
8887	1221	507	209821.000
8888	36	361	209832.000
8889	521	303	209832.000
8890	179	136	209840.000
8891	136	115	209851.000
8892	179	136	209862.000
8893	1221	507	209865.000
8894	136	115	209899.000
8895	228	361	209906.000
8896	179	136	209917.000
8897	179	136	209947.000
8898	521	303	209969.000
8899	228	361	209978.000
8900	179	136	209981.000
8901	179	136	210007.000
8902	1226	119	210040.000
8903	179	136	210059.000
8904	521	303	210061.000
8905	410	67	210065.000
8906	797	397	210105.000
8907	608	42	210111.000
8908	179	136	210142.000
8909	1221	507	210165.000
8910	179	136	210184.000
8911	276	206	210189.000
8912	179	136	210245.000
8913	179	136	210279.000
8914	179	136	210303.000
8915	179	136	210369.000
8916	226	168	210382.000
8917	179	136	210404.000
8918	179	136	210430.000
8919	1221	507	210440.000
8920	1227	422	210448.000
8921	1206	325	210455.000
8922	1221	507	210457.000
8923	179	136	210468.000
8924	1221	507	210482.000
8925	179	136	210495.000
8926	179	136	210527.000
8927	410	67	210531.000
8928	179	136	210560.000
8929	179	136	210591.000
8930	203	32	210600.000
8931	179	136	210629.000
8932	179	136	210656.000
8933	179	136	210685.000
8934	285	394	210712.000
8935	179	136	210717.000
8936	388	255	210765.000
8937	388	301	210803.000
8938	179	136	210818.000
8939	179	136	210848.000
8940	179	136	210885.000
8941	1228	487	210936.000
8942	797	397	210945.000
8943	179	136	210999.000
8944	179	136	211018.000
8945	620	506	211046.000
8946	203	32	211072.000
8947	179	136	211100.000
8948	230	169	211125.000
8949	179	136	211166.000
8950	226	168	211182.000
8951	849	428	211194.000
8952	521	303	211240.000
8953	410	67	211282.000
8954	226	168	211353.000
8955	179	136	211386.000
8956	276	206	211419.000
8957	179	136	211432.000
8958	653	33	211433.000
8959	410	67	211436.000
8960	1221	507	211460.000
8961	884	429	211475.000
8962	203	32	211499.000
8963	1221	507	211502.000
8964	1229	139	211509.000
8965	226	168	211517.000
8966	203	32	211524.000
8967	1230	395	211544.000
8968	268	204	211570.000
8969	1221	507	211577.000
8970	290	216	211601.000
8971	1221	507	211604.000
8972	1221	507	211633.000
8973	1221	507	211726.000
8974	361	204	211733.000
8975	1231	431	211744.000
8976	797	397	211756.000
8977	410	67	211785.000
8978	204	151	211823.000
8979	204	151	211849.000
8980	1221	507	211875.000
8981	276	206	211898.000
8982	204	151	211915.000
8983	1221	492	211927.000
8984	203	32	211953.000
8985	400	510	212006.000
8986	893	244	212034.000
8987	1232	119	212043.000
8988	537	91	212085.000
8989	968	395	212103.000
8990	575	235	212130.000
8991	1233	157	212197.000
8992	276	206	212197.000
8993	1233	157	212219.000
8994	203	32	212267.000
8995	1221	507	212280.000
8996	1234	355	212330.000
8997	1231	431	212347.000
8998	1034	466	212356.000
8999	1034	466	212384.000
9000	276	206	212396.000
9001	1034	466	212428.000
9002	1031	465	212432.000
9003	76	502	212468.000
9004	1231	431	212472.000
9005	168	181	212482.000
9006	1235	7	212489.000
9007	1236	161	212495.000
9008	1034	466	212495.000
9009	36	184	212498.000
9010	276	206	212510.000
9011	1221	507	212518.000
9012	1034	466	212523.000
9013	1221	507	212525.000
9014	1236	161	212535.000
9015	1034	466	212553.000
9016	36	184	212579.000
9017	1034	466	212610.000
9018	1034	466	212625.000
9019	1034	466	212673.000
9020	1237	55	212684.000
9021	1034	466	212708.000
9022	1221	507	212785.000
9023	136	195	212842.000
9024	808	234	212850.000
9025	136	195	212858.000
9026	1221	507	212923.000
9027	1034	466	212942.000
9028	1034	466	212966.000
9029	1034	466	212990.000
9030	290	216	213016.000
9031	1238	508	213018.000
9032	1239	355	213075.000
9033	1231	431	213123.000
9034	1240	335	213192.000
9035	285	394	213231.000
9036	1231	431	213236.000
9037	918	184	213289.000
9038	379	251	213389.000
9039	1240	335	213401.000
9040	1241	295	213467.000
9041	1031	465	213481.000
9042	1242	301	213484.000
9043	379	251	213492.000
9044	271	91	213568.000
9045	820	496	213571.000
9046	379	251	213594.000
9047	1230	395	213636.000
9048	379	251	213645.000
9049	820	496	213676.000
9050	361	204	213710.000
9051	410	67	213718.000
9052	1243	119	213718.000
9053	290	216	213753.000
9054	379	251	213760.000
9055	1244	511	213785.000
9056	1245	492	213789.000
9057	1221	507	213806.000
9058	820	496	213814.000
9059	960	431	213821.000
9060	1221	507	213824.000
9061	1221	507	213835.000
9062	1246	121	213868.000
9063	410	67	213895.000
9064	1221	507	213964.000
9065	331	482	213992.000
9066	918	184	214053.000
9067	331	482	214101.000
9068	400	340	214122.000
9069	410	67	214123.000
9070	1034	466	214124.000
9071	1247	19	214172.000
9072	1034	466	214188.000
9073	1248	211	214193.000
9074	17	211	214194.000
9075	1246	121	214236.000
9076	331	482	214242.000
9077	1221	507	214259.000
9078	1246	121	214415.000
9079	1221	507	214423.000
9080	230	169	214431.000
9081	1221	507	214443.000
9082	379	251	214459.000
9083	1221	507	214475.000
9084	71	460	214532.000
9085	1034	466	214541.000
9086	271	306	214549.000
9087	1034	466	214558.000
9088	1034	466	214578.000
9089	1221	507	214582.000
9090	1221	507	214598.000
9091	1249	166	214663.000
9092	218	162	214764.000
9093	307	494	214780.000
9094	1034	466	214812.000
9095	1034	466	214855.000
9096	631	162	214916.000
9097	218	162	214947.000
9098	1089	482	214948.000
9099	218	162	214988.000
9100	1249	166	215034.000
9101	1244	511	215050.000
9102	1034	466	215068.000
9103	379	251	215068.000
9104	218	162	215090.000
9105	178	135	215121.000
9106	218	162	215144.000
9107	1244	511	215148.000
9108	521	303	215184.000
9109	218	162	215187.000
9110	1250	504	215247.000
9111	1251	413	215258.000
9112	1252	402	215384.000
9113	1253	170	215390.000
9114	1244	511	215412.000
9115	1254	507	215446.000
9116	1244	511	215456.000
9117	292	512	215461.000
9118	218	162	215463.000
9119	1034	466	215472.000
9120	1034	466	215500.000
9121	1254	507	215519.000
9122	1034	466	215524.000
9123	290	216	215533.000
9124	1034	466	215554.000
9125	484	170	215570.000
9126	178	135	215570.000
9127	1221	507	215581.000
9128	1221	507	215600.000
9129	1221	507	215614.000
9130	1034	466	215632.000
9131	1253	170	215643.000
9132	178	135	215666.000
9133	1254	507	215674.000
9134	218	162	215693.000
9135	1255	170	215705.000
9136	1221	507	215755.000
9137	1034	466	215780.000
9138	99	119	215782.000
9139	178	135	215800.000
9140	1253	170	215834.000
9141	308	224	215835.000
9142	577	326	215921.000
9143	1221	507	215930.000
9144	1034	466	215975.000
9145	1244	511	216023.000
9146	178	135	216025.000
9147	1254	507	216029.000
9148	218	394	216033.000
9149	271	306	216068.000
9150	1256	34	216068.000
9151	203	32	216081.000
9152	1254	507	216084.000
9153	1254	507	216122.000
9154	264	202	216138.000
9155	918	184	216184.000
9156	379	251	216221.000
9157	878	426	216222.000
9158	178	135	216223.000
9159	1244	511	216237.000
9160	271	306	216251.000
9161	1254	495	216252.000
9162	379	251	216278.000
9163	1034	466	216284.000
9164	531	311	216286.000
9165	1257	508	216305.000
9166	1244	511	216314.000
9167	1251	413	216323.000
9168	1034	466	216331.000
9169	178	135	216352.000
9170	1221	507	216377.000
9171	1254	507	216403.000
9172	1089	482	216411.000
9173	379	251	216417.000
9174	1034	466	216439.000
9175	203	32	216453.000
9176	1257	508	216458.000
9177	525	307	216498.000
9178	379	251	216545.000
9179	1089	482	216565.000
9180	178	135	216595.000
9181	1258	122	216632.000
9182	264	202	216641.000
9183	1250	504	216660.000
9184	379	251	216675.000
9185	531	311	216712.000
9186	1089	482	216746.000
9187	290	216	216770.000
9188	1034	466	216774.000
9189	36	184	216804.000
9190	1034	466	216828.000
9191	379	251	216833.000
9192	1034	466	216848.000
9193	1089	482	216856.000
9194	1259	226	216860.000
9195	1089	482	216896.000
9196	1221	507	216919.000
9197	1259	226	216925.000
9198	13	432	216928.000
9199	1221	507	216932.000
9200	531	311	216955.000
9201	379	251	216967.000
9202	13	432	216980.000
9203	1034	466	216980.000
9204	1260	361	216983.000
9205	1261	492	216998.000
9206	531	311	217003.000
9207	1221	507	217016.000
9208	1034	466	217032.000
9209	1221	507	217060.000
9210	379	251	217102.000
9211	276	206	217107.000
9212	290	216	217113.000
9213	537	433	217139.000
9214	521	303	217145.000
9215	1034	466	217153.000
9216	203	32	217160.000
9217	1034	466	217178.000
9218	1034	466	217197.000
9219	268	204	217203.000
9220	521	303	217256.000
9221	1221	507	217275.000
9222	311	513	217305.000
9223	365	244	217335.000
9224	178	135	217385.000
9225	1221	507	217405.000
9226	1170	46	217474.000
9227	178	135	217475.000
9228	308	224	217476.000
9229	39	259	217500.000
9230	1262	20	217550.000
9231	521	303	217554.000
9232	39	198	217573.000
9233	259	197	217597.000
9234	521	303	217606.000
9235	1221	507	217611.000
9236	1034	466	217615.000
9237	1263	309	217616.000
9238	1221	507	217643.000
9239	308	224	217650.000
9240	379	251	217652.000
9241	1221	507	217657.000
9242	521	303	217674.000
9243	1264	59	217694.000
9244	1265	46	217698.000
9245	759	514	217733.000
9246	1266	514	217766.000
9247	1267	170	217767.000
9248	797	397	217773.000
9249	1264	59	217787.000
9250	1268	326	217838.000
9251	797	397	217845.000
9252	308	224	217846.000
9253	1253	170	217902.000
9254	39	259	217929.000
9255	1262	20	217930.000
9256	1269	395	217939.000
9257	168	181	217985.000
9258	1221	507	217994.000
9259	39	259	217999.000
9260	1253	170	218012.000
9261	271	91	218028.000
9262	39	213	218034.000
9263	1221	507	218048.000
9264	268	204	218066.000
9265	1253	170	218081.000
9266	168	181	218085.000
9267	759	514	218104.000
9268	1089	482	218139.000
9269	1089	482	218182.000
9270	327	349	218206.000
9271	1089	482	218214.000
9272	918	184	218222.000
9273	1034	466	218247.000
9274	498	296	218264.000
9275	259	197	218309.000
9276	197	148	218337.000
9277	1089	482	218370.000
9278	498	296	218459.000
9279	1089	482	218482.000
9280	226	168	218516.000
9281	1212	211	218532.000
9282	1089	482	218538.000
9283	379	251	218579.000
9284	1270	162	218592.000
9285	271	306	218597.000
9286	1034	466	218602.000
9287	1244	511	218604.000
9288	379	251	218617.000
9289	1221	507	218621.000
9290	1244	511	218623.000
9291	1271	420	218637.000
9292	1034	466	218643.000
9293	1221	507	218653.000
9294	1272	424	218713.000
9295	1244	511	218715.000
9296	1034	466	218716.000
9297	1089	482	218730.000
9298	1034	466	218765.000
9299	1221	507	218784.000
9300	1221	507	218798.000
9301	1244	511	218816.000
9302	1089	482	218827.000
9303	226	168	218862.000
9304	1089	482	218870.000
9305	1273	377	218887.000
9306	328	7	218905.000
9307	1034	466	218936.000
9308	1034	466	218968.000
9309	1272	424	218977.000
9310	1034	466	218991.000
9311	1274	127	219002.000
9312	178	135	219003.000
9313	1089	482	219012.000
9314	1034	466	219031.000
9315	1272	424	219031.000
9316	476	22	219052.000
9317	168	181	219058.000
9318	1274	127	219061.000
9319	178	135	219082.000
9320	230	169	219102.000
9321	1089	482	219135.000
9322	39	213	219137.000
9323	1244	511	219140.000
9324	1221	507	219152.000
9325	68	314	219158.000
9326	1275	436	219184.000
9327	1034	466	219191.000
9328	1275	436	219198.000
9329	1034	466	219217.000
9330	1221	507	219222.000
9331	1034	466	219244.000
9332	1271	420	219244.000
9333	1276	239	219264.000
9334	271	306	219284.000
9335	1034	466	219286.000
9336	1272	424	219322.000
9337	484	170	219341.000
9338	1277	72	219357.000
9339	1277	72	219376.000
9340	1272	424	219382.000
9341	1089	482	219394.000
9342	1031	465	219398.000
9343	1034	466	219412.000
9344	1221	507	219417.000
9345	1278	515	219420.000
9346	1275	436	219434.000
9347	1089	482	219440.000
9348	1034	466	219444.000
9349	1279	398	219472.000
9350	1271	420	219473.000
9351	1272	424	219481.000
9352	268	204	219507.000
9353	268	204	219532.000
9354	894	434	219533.000
9355	308	224	219536.000
9356	1034	466	219540.000
9357	1272	424	219541.000
9358	498	296	219555.000
9359	271	306	219556.000
9360	268	204	219563.000
9361	918	184	219570.000
9362	12	11	219573.000
9363	268	204	219612.000
9364	1034	466	219617.000
9365	1271	420	219624.000
9366	1031	465	219640.000
9367	268	204	219645.000
9368	327	224	219647.000
9369	1278	515	219656.000
9370	268	204	219678.000
9371	271	306	219694.000
9372	1280	395	219712.000
9373	1272	424	219712.000
9374	327	224	219713.000
9375	285	394	219725.000
9376	1031	465	219729.000
9377	12	11	219758.000
9378	322	395	219779.000
9379	1034	466	219784.000
9380	327	224	219787.000
9381	1272	424	219797.000
9382	1034	466	219811.000
9383	322	395	219819.000
9384	1034	466	219837.000
9385	78	101	219841.000
9386	271	306	219855.000
9387	327	224	219870.000
9388	168	181	219892.000
9389	1034	466	219906.000
9390	1031	465	219915.000
9391	1019	271	219933.000
9392	1089	482	219963.000
9393	78	101	219975.000
9394	271	306	219981.000
9395	1272	424	220024.000
9396	78	101	220032.000
9397	1034	466	220034.000
9398	1034	466	220061.000
9399	1034	466	220089.000
9400	797	397	220099.000
9401	1272	424	220102.000
9402	1253	170	220111.000
9403	1031	465	220137.000
9404	1271	420	220149.000
9405	1253	170	220161.000
9406	242	184	220181.000
9407	1244	511	220183.000
9408	1221	507	220190.000
9409	1212	211	220203.000
9410	620	170	220218.000
9411	12	11	220232.000
9412	271	306	220293.000
9413	382	253	220322.000
9414	285	394	220376.000
9415	1272	424	220386.000
9416	1253	170	220389.000
9417	1271	420	220391.000
9418	1253	170	220409.000
9419	1031	465	220417.000
9420	271	306	220449.000
9421	1221	507	220456.000
9422	1034	466	220459.000
9423	21	257	220462.000
9424	1281	37	220465.000
9425	620	170	220470.000
9426	1253	170	220489.000
9427	1034	466	220491.000
9428	68	395	220527.000
9429	1282	409	220574.000
9430	1277	374	220598.000
9431	1272	424	220606.000
9432	1034	466	220613.000
9433	1277	374	220627.000
9434	1272	424	220645.000
9435	12	11	220703.000
9436	1244	511	220707.000
9437	878	426	220710.000
9438	1034	466	220727.000
9439	1272	424	220751.000
9440	1034	466	220765.000
9441	1034	466	220789.000
9442	1031	465	220799.000
9443	1089	482	220823.000
9444	1034	466	220830.000
9445	1244	511	220833.000
9446	130	75	220836.000
9447	1078	480	220854.000
9448	1034	466	220873.000
9449	325	229	220886.000
9450	1031	465	220888.000
9451	1089	482	220911.000
9452	1272	424	220926.000
9453	1212	211	220943.000
9454	1031	465	220943.000
9455	271	306	220957.000
9456	1078	480	220974.000
9457	47	515	220981.000
9458	1034	466	220993.000
9459	47	515	221005.000
9460	982	185	221025.000
9461	1221	507	221042.000
9462	1272	424	221053.000
9463	1034	466	221059.000
9464	1034	466	221093.000
9465	12	11	221106.000
9466	982	185	221121.000
9467	1034	466	221136.000
9468	1283	101	221149.000
9469	1034	466	221169.000
9470	982	185	221182.000
9471	1034	466	221189.000
9472	1221	507	221189.000
9473	1251	413	221218.000
9474	1034	466	221223.000
9475	1034	466	221264.000
9476	1034	466	221296.000
9477	1251	413	221303.000
9478	1272	424	221311.000
9479	1034	466	221328.000
9480	1049	471	221337.000
9481	1089	482	221353.000
9482	1272	424	221353.000
9483	308	224	221354.000
9484	1034	466	221362.000
9485	797	397	221424.000
9486	879	427	221443.000
9487	1284	516	221474.000
9488	182	139	221489.000
9489	1034	466	221544.000
9490	678	487	221552.000
9491	259	197	221589.000
9492	259	197	221604.000
9493	1285	449	221628.000
9494	796	279	221636.000
9495	879	427	221673.000
9496	308	224	221681.000
9497	12	11	221714.000
9498	44	42	221742.000
9499	1034	466	221748.000
9500	1284	516	221795.000
9501	1034	466	221805.000
9502	325	229	221881.000
9503	1089	482	221906.000
9504	1284	516	221910.000
9505	552	277	221912.000
9506	1089	482	221931.000
9507	1034	466	221939.000
9508	259	197	221956.000
9509	308	224	221982.000
9510	1089	482	222028.000
9511	259	197	222031.000
9512	1286	422	222091.000
9513	259	197	222141.000
9514	17	121	222144.000
9515	879	427	222153.000
9516	356	365	222227.000
9517	879	427	222232.000
9518	934	349	222323.000
9519	1089	482	222336.000
9520	1089	482	222379.000
9521	47	515	222415.000
9522	871	377	222437.000
9523	47	515	222449.000
9524	1089	482	222459.000
9525	795	208	222467.000
9526	1089	482	222490.000
9527	1251	413	222505.000
9528	1243	119	222524.000
9529	653	33	222532.000
9530	47	515	222535.000
9531	920	257	222541.000
9532	1089	482	222556.000
9533	871	377	222568.000
9534	879	427	222645.000
9535	12	11	222696.000
9536	334	232	222714.000
9537	1287	388	222751.000
9538	1288	35	222767.000
9539	879	427	222873.000
9540	1289	395	222886.000
9541	12	11	222890.000
9542	1089	482	222898.000
9543	879	427	222919.000
9544	1089	482	223031.000
9545	12	11	223054.000
9546	1089	482	223057.000
9547	1206	377	223082.000
9548	1089	482	223096.000
9549	678	487	223160.000
9550	1089	482	223169.000
9551	1089	482	223192.000
9552	1089	482	223215.000
9553	879	427	223256.000
9554	1221	507	223267.000
9555	1221	507	223309.000
9556	259	197	223327.000
9557	12	11	223347.000
9558	1063	395	223387.000
9559	1290	395	223414.000
9560	879	427	223434.000
9561	1221	507	223440.000
9562	1273	377	223455.000
9563	1221	507	223483.000
9564	1291	517	223498.000
9565	871	377	223503.000
9566	12	11	223509.000
9567	1063	395	223523.000
9568	1292	293	223532.000
9569	1293	355	223547.000
9570	653	33	223558.000
9571	290	216	223564.000
9572	678	487	223587.000
9573	879	427	223637.000
9574	797	397	223644.000
9575	1294	184	223645.000
9576	1221	507	223652.000
9577	879	427	223683.000
9578	268	204	223697.000
9579	879	427	223715.000
9580	1291	517	223720.000
9581	1221	507	223763.000
9582	12	11	223775.000
9583	1012	141	223779.000
9584	1051	472	223788.000
9585	1051	472	223837.000
9586	879	427	223845.000
9587	44	42	223866.000
9588	290	216	223905.000
9589	1012	160	223978.000
9590	1034	466	224014.000
9591	678	487	224020.000
9592	259	197	224021.000
9593	1012	160	224036.000
9594	1221	507	224066.000
9595	1034	466	224071.000
9596	1139	103	224076.000
9597	290	216	224082.000
9598	1012	160	224090.000
9599	259	197	224132.000
9600	1034	466	224160.000
9601	12	11	224162.000
9602	10	9	224172.000
9603	343	221	224184.000
9604	1295	472	224245.000
9605	10	9	224252.000
9606	797	397	224267.000
9607	379	251	224295.000
9608	1063	395	224299.000
9609	583	58	224311.000
9610	361	204	224312.000
9611	271	306	224313.000
9612	379	251	224346.000
9613	379	251	224388.000
9614	1012	70	224392.000
9615	1063	395	224416.000
9616	879	427	224454.000
9617	12	11	224457.000
9618	1296	518	224469.000
9619	361	204	224491.000
9620	343	221	224545.000
9621	1291	517	224554.000
9622	797	397	224572.000
9623	858	185	224588.000
9624	12	11	224605.000
9625	1063	395	224609.000
9626	797	397	224625.000
9627	1295	472	224637.000
9628	1297	12	224638.000
9629	1291	517	224649.000
9630	1295	472	224703.000
9631	1295	472	224756.000
9632	54	50	224762.000
9633	1291	517	224823.000
9634	364	293	224826.000
9635	1141	395	224835.000
9636	798	46	224857.000
9637	1295	472	224877.000
9638	379	251	224898.000
9639	1291	517	224923.000
9640	379	251	224937.000
9641	653	33	224997.000
9642	1291	517	225008.000
9643	268	204	225046.000
9644	1051	472	225080.000
9645	1291	517	225150.000
9646	1298	121	225164.000
9647	1141	395	225205.000
9648	1127	308	225212.000
9649	1291	517	225219.000
9650	1051	472	225239.000
9651	268	204	225255.000
9652	1291	517	225262.000
9653	871	377	225301.000
9654	1299	239	225310.000
9655	76	502	225311.000
9656	858	185	225317.000
9657	242	184	225319.000
9658	273	172	225324.000
9659	1034	466	225410.000
9660	290	216	225414.000
9661	273	172	225421.000
9662	379	251	225464.000
9663	334	232	225465.000
9664	879	427	225471.000
9665	273	172	225484.000
9666	273	172	225554.000
9667	268	204	225632.000
9668	271	306	225634.000
9669	68	518	225674.000
9670	797	397	225694.000
9671	879	427	225727.000
9672	797	397	225742.000
9673	879	427	225746.000
9674	1291	517	225771.000
9675	76	502	225798.000
9676	379	251	225799.000
9677	1291	517	225800.000
9678	334	232	225822.000
9679	896	435	225864.000
9680	415	268	225892.000
9681	797	397	225903.000
9682	415	268	225998.000
9683	797	397	226044.000
9684	994	406	226107.000
9685	1300	267	226157.000
9686	994	406	226159.000
9687	1273	377	226204.000
9688	871	377	226217.000
9689	798	0	226236.000
9690	334	232	226237.000
9691	871	377	226252.000
9692	874	359	226255.000
9693	994	406	226262.000
9694	81	29	226266.000
9695	798	0	226300.000
9696	994	406	226328.000
9697	379	251	226330.000
9698	1301	81	226364.000
9699	1302	519	226380.000
9700	1049	471	226420.000
9701	379	251	226432.000
9702	273	172	226442.000
9703	415	268	226448.000
9704	871	377	226448.000
9705	1301	81	226457.000
9706	1303	254	226467.000
9707	1291	517	226470.000
9708	1049	471	226475.000
9709	379	251	226489.000
